Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.09       1/1           FeedForward::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [8]
                0.00    0.03       2/2           add_vectors(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [11]
                0.00    0.00       2/2           layer_norm(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, float) [32]
                0.00    0.00       5/337         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [144]
-----------------------------------------------
                0.00    2.22       1/1           EncoderLayer::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [2]
[3]     94.3    0.00    2.22       1         MultiHeadAttention::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [3]
                1.08    1.04     104/106         matmul(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [4]
                0.04    0.00     151/151         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned long, std::allocator<std::vector<double, std::allocator<double> > > const&) [10]
                0.01    0.01      50/50          softmax_rows(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [12]
                0.01    0.00   15000/15000       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [13]
                0.00    0.02      50/50          matrixTranspose(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [14]
                0.00    0.00       3/3           split_heads(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, int, int) [31]
                0.00    0.00       1/1           concatenate_heads(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, int, int, int) [33]
                0.00    0.00   40000/717675872     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [6]
                0.00    0.00  505000/2393600     bool __gnu_cxx::operator!=<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [43]
                0.00    0.00  500000/2873000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator*() const [42]
                0.00    0.00  500000/2378000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator++() [44]
                0.00    0.00    5050/10504       bool __gnu_cxx::operator!=<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [97]
                0.00    0.00    5000/11400       __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::operator*() const [96]
                0.00    0.00    5000/20600       std::vector<double, std::allocator<double> >::begin() [87]
                0.00    0.00    5000/20600       std::vector<double, std::allocator<double> >::end() [86]
                0.00    0.00    5000/10400       __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::operator++() [98]
                0.00    0.00    5000/13027       std::remove_reference<std::vector<double, std::allocator<double> >&>::type&& std::move<std::vector<double, std::allocator<double> >&>(std::vector<double, std::allocator<double> >&) [95]
                0.00    0.00    5000/5004        std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> >&&) [106]
                0.00    0.00     308/337         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [144]
                0.00    0.00     151/989         std::__new_allocator<std::vector<double, std::allocator<double> > >::~__new_allocator() [136]
                0.00    0.00      50/50          __gnu_cxx::__enable_if<std::__is_integer<int>::__value, double>::__type std::sqrt<int>(int) [159]
                0.00    0.00      50/115         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::begin() [157]
                0.00    0.00      50/1115        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::end() [129]
                0.00    0.00       1/5461        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [100]
-----------------------------------------------
                0.02    0.02       2/106         FeedForward::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [8]
                1.08    1.04     104/106         MultiHeadAttention::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [3]
[4]     92.1    1.10    1.06     106         matmul(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [4]
                0.55    0.00 714000000/718586000     std::vector<double, std::allocator<double> >::operator[](unsigned long) [5]
                0.51    0.00 714000212/717675872     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [6]
                0.00    0.01     106/172         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > > const&) [25]
                0.00    0.00     212/380354      std::vector<double, std::allocator<double> >::size() const [7]
                0.00    0.00     106/5461        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [100]
                0.00    0.00     106/1176        std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [121]
                0.00    0.00     106/58888       std::vector<double, std::allocator<double> >::~vector() [59]
                0.00    0.00     106/96925       std::__new_allocator<double>::~__new_allocator() [48]
                0.00    0.00     106/989         std::__new_allocator<std::vector<double, std::allocator<double> > >::~__new_allocator() [136]
-----------------------------------------------
                0.00    0.00   50000/718586000     get_positional_encoding(int, int) [34]
                0.00    0.00  100000/718586000     concatenate_heads(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, int, int, int) [33]
                0.00    0.00  100000/718586000     matrixTranspose(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [14]
                0.00    0.00  200000/718586000     main [1]
                0.00    0.00  300000/718586000     split_heads(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, int, int) [31]
                0.00    0.00  300000/718586000     add_vectors(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [11]
                0.00    0.00  356000/718586000     add_bias(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&) [9]
                0.00    0.00  400000/718586000     layer_norm(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, float) [32]
                0.00    0.00  500000/718586000     read_data(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, int) [30]
                0.00    0.00 2280000/718586000     genRandomMatrix(int, int) [15]
                0.55    0.00 714000000/718586000     matmul(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [4]
[5]     23.6    0.56    0.00 718586000         std::vector<double, std::allocator<double> >::operator[](unsigned long) [5]
-----------------------------------------------
                0.00    0.00       2/717675872     add_bias(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&) [9]
                0.00    0.00   40000/717675872     MultiHeadAttention::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [3]
                0.00    0.00   50000/717675872     get_positional_encoding(int, int) [34]
                0.00    0.00  100000/717675872     concatenate_heads(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, int, int, int) [33]
                0.00    0.00  150001/717675872     main [1]
                0.00    0.00  155050/717675872     matrixTranspose(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [14]
                0.00    0.00  200402/717675872     layer_norm(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, float) [32]
                0.00    0.00  300003/717675872     split_heads(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, int, int) [31]
                0.00    0.00  400202/717675872     add_vectors(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [11]
                0.00    0.00 2280000/717675872     genRandomMatrix(int, int) [15]
                0.51    0.00 714000212/717675872     matmul(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [4]
[6]     21.7    0.51    0.00 717675872         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [6]
-----------------------------------------------
                0.00    0.00       2/380354      layer_norm(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, float) [32]
                0.00    0.00       3/380354      split_heads(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, int, int) [31]
                0.00    0.00     212/380354      matmul(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [4]
                0.00    0.00    1000/380354      read_data(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, int) [30]
                0.00    0.00   15000/380354      std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [13]
                0.01    0.00   30681/380354      std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [21]
                0.02    0.00   55050/380354      matrixTranspose(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [14]
                0.03    0.00  100202/380354      add_vectors(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [11]
                0.05    0.00  178204/380354      add_bias(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&) [9]
[7]      4.5    0.11    0.00  380354         std::vector<double, std::allocator<double> >::size() const [7]
-----------------------------------------------
                0.00    0.09       1/1           EncoderLayer::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [2]
[8]      3.8    0.00    0.09       1         FeedForward::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [8]
                0.00    0.05       2/2           add_bias(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&) [9]
                0.02    0.02       2/106         matmul(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [4]
                0.00    0.00  128100/2393600     bool __gnu_cxx::operator!=<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [43]
                0.00    0.00  128000/2873000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator*() const [42]
                0.00    0.00  128000/128000      double const& std::max<double>(double const&, double const&) [46]
                0.00    0.00  128000/2378000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator++() [44]
                0.00    0.00     101/10504       bool __gnu_cxx::operator!=<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [97]
                0.00    0.00     100/11400       __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::operator*() const [96]
                0.00    0.00     100/20600       std::vector<double, std::allocator<double> >::begin() [87]
                0.00    0.00     100/20600       std::vector<double, std::allocator<double> >::end() [86]
                0.00    0.00     100/10400       __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::operator++() [98]
                0.00    0.00       1/115         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::begin() [157]
                0.00    0.00       1/1115        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::end() [129]
                0.00    0.00       1/337         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [144]
-----------------------------------------------
                0.00    0.05       2/2           FeedForward::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [8]
[9]      2.1    0.00    0.05       2         add_bias(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&) [9]
                0.05    0.00  178204/380354      std::vector<double, std::allocator<double> >::size() const [7]
                0.00    0.00  356000/718586000     std::vector<double, std::allocator<double> >::operator[](unsigned long) [5]
                0.00    0.00       2/717675872     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [6]
                0.00    0.00     202/10504       bool __gnu_cxx::operator!=<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [97]
                0.00    0.00     200/11400       __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::operator*() const [96]
                0.00    0.00     200/10400       __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::operator++() [98]
                0.00    0.00       2/115         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::begin() [157]
                0.00    0.00       2/1115        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::end() [129]
-----------------------------------------------
                0.04    0.00     151/151         MultiHeadAttention::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [3]
[10]     1.5    0.04    0.00     151         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned long, std::allocator<std::vector<double, std::allocator<double> > > const&) [10]
                0.00    0.00     151/323         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<double, std::allocator<double> > > const&) [152]
                0.00    0.00     151/323         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_base(unsigned long, std::allocator<std::vector<double, std::allocator<double> > > const&) [151]
                0.00    0.00     151/151         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_initialize(unsigned long) [154]
-----------------------------------------------
                0.00    0.03       2/2           EncoderLayer::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [2]
[11]     1.2    0.00    0.03       2         add_vectors(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [11]
                0.03    0.00  100202/380354      std::vector<double, std::allocator<double> >::size() const [7]
                0.00    0.00  400202/717675872     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [6]
                0.00    0.00  300000/718586000     std::vector<double, std::allocator<double> >::operator[](unsigned long) [5]
                0.00    0.00       2/172         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > > const&) [25]
                0.00    0.00     204/5461        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [100]
                0.00    0.00       2/1176        std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [121]
                0.00    0.00       2/58888       std::vector<double, std::allocator<double> >::~vector() [59]
                0.00    0.00       2/96925       std::__new_allocator<double>::~__new_allocator() [48]
                0.00    0.00       2/989         std::__new_allocator<std::vector<double, std::allocator<double> > >::~__new_allocator() [136]
-----------------------------------------------
                0.01    0.01      50/50          MultiHeadAttention::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [3]
[12]     0.9    0.01    0.01      50         softmax_rows(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [12]
                0.00    0.01    5000/5000        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::max_element<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [18]
                0.00    0.00 1010000/2393600     bool __gnu_cxx::operator!=<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [43]
                0.00    0.00 1005000/2873000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator*() const [42]
                0.00    0.00 1000000/2378000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator++() [44]
                0.00    0.00   15000/20600       std::vector<double, std::allocator<double> >::end() [86]
                0.00    0.00   15000/20600       std::vector<double, std::allocator<double> >::begin() [87]
                0.00    0.00    5050/10504       bool __gnu_cxx::operator!=<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [97]
                0.00    0.00    5000/11400       __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::operator*() const [96]
                0.00    0.00    5000/10400       __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::operator++() [98]
                0.00    0.00      50/115         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::begin() [157]
                0.00    0.00      50/1115        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::end() [129]
-----------------------------------------------
                0.01    0.00   15000/15000       MultiHeadAttention::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [3]
[13]     0.8    0.01    0.00   15000         std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [13]
                0.00    0.00   15000/380354      std::vector<double, std::allocator<double> >::size() const [7]
                0.00    0.00   15000/15000       std::vector<double, std::allocator<double> > const* std::__addressof<std::vector<double, std::allocator<double> > const>(std::vector<double, std::allocator<double> > const&) [94]
                0.00    0.00   15000/15000       std::vector<double, std::allocator<double> >::capacity() const [92]
                0.00    0.00   15000/45681       std::vector<double, std::allocator<double> >::end() const [66]
                0.00    0.00   15000/45681       std::vector<double, std::allocator<double> >::begin() const [67]
                0.00    0.00   15000/15000       double* std::vector<double, std::allocator<double> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(unsigned long, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [93]
                0.00    0.00   15000/130753      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [45]
                0.00    0.00   15000/73888       void std::_Destroy<double*>(double*, double*) [55]
                0.00    0.00   15000/73888       std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [54]
-----------------------------------------------
                0.00    0.02      50/50          MultiHeadAttention::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [3]
[14]     0.8    0.00    0.02      50         matrixTranspose(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [14]
                0.02    0.00   55050/380354      std::vector<double, std::allocator<double> >::size() const [7]
                0.00    0.00      50/172         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > > const&) [25]
                0.00    0.00  155050/717675872     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [6]
                0.00    0.00  100000/718586000     std::vector<double, std::allocator<double> >::operator[](unsigned long) [5]
                0.00    0.00    5100/5461        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [100]
                0.00    0.00      50/1176        std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [121]
                0.00    0.00      50/58888       std::vector<double, std::allocator<double> >::~vector() [59]
                0.00    0.00      50/96925       std::__new_allocator<double>::~__new_allocator() [48]
                0.00    0.00      50/989         std::__new_allocator<std::vector<double, std::allocator<double> > >::~__new_allocator() [136]
-----------------------------------------------
                0.00    0.00       2/6           FeedForward::FeedForward(int, int) [29]
                0.01    0.00       4/6           MultiHeadAttention::MultiHeadAttention(int, int) [20]
[15]     0.6    0.01    0.00       6         genRandomMatrix(int, int) [15]
                0.00    0.00 2280000/718586000     std::vector<double, std::allocator<double> >::operator[](unsigned long) [5]
                0.00    0.00 2280000/717675872     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [6]
                0.00    0.00       6/172         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > > const&) [25]
                0.00    0.00       6/1176        std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [121]
                0.00    0.00       6/96925       std::__new_allocator<double>::~__new_allocator() [48]
                0.00    0.00       6/58888       std::vector<double, std::allocator<double> >::~vector() [59]
                0.00    0.00       6/989         std::__new_allocator<std::vector<double, std::allocator<double> > >::~__new_allocator() [136]
-----------------------------------------------
                0.00    0.01       1/1           main [1]
[16]     0.6    0.00    0.01       1         EncoderLayer::EncoderLayer(int, int, int) [16]
                0.00    0.01       1/1           MultiHeadAttention::MultiHeadAttention(int, int) [20]
                0.00    0.00       1/1           FeedForward::FeedForward(int, int) [29]
                0.00    0.00       2/20004       std::vector<double, std::allocator<double> >::vector() [90]
                0.00    0.00       2/1176        std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [121]
                0.00    0.00       2/5004        std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> >&&) [106]
                0.00    0.00       2/58888       std::vector<double, std::allocator<double> >::~vector() [59]
                0.00    0.00       2/96925       std::__new_allocator<double>::~__new_allocator() [48]
-----------------------------------------------
                0.01    0.00  495000/495000      __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__max_element<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter) [19]
[17]     0.4    0.01    0.00  495000         bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) const [17]
                0.00    0.00  990000/2873000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator*() const [42]
-----------------------------------------------
                0.00    0.01    5000/5000        softmax_rows(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [12]
